2.2997436680363717e-7	2.338833229689648e7
1.1771481574965931e-8	6.050568349528751e7
2.0105995669311523e-7	2.5637246106184773e7
7.286744264145923e-10	4.954330095132814e8
4.2429320781909325e-9	7.054815049345456e7
2.2997436680363717e-7	2.338833229689648e7
2.813205692444439e-7	4.455544641313201e8
5.6983041412925225e-8	7.126617888832608e7
2.588071061273402e-9	1.2674545553696705e8
1.5444580336627865e-6	1.238702254268172e8
1.4910317282836908e-8	3.3074517461826246e7
1.2552209393918078e-9	1.2642118292355988e9
7.61945154061627e-7	6.350289647727235e9
5.128546471255504e-8	3.395479560972325e7
8.901753709727485e-8	5.692917255434534e7
1.892060364683544e-6	1.5952110208522664e7
1.2015974756975288e-6	6.763643898582654e6
1.6174126665214295e-7	1.50997616235544e9
3.8454073262936164e-9	4.28809061571688e9
3.826642870021806e-8	2.6996518818609494e8
5.2930193075532204e-9	2.9033595911213803e8
3.0038651065147024e-8	1.0270431961208025e8
1.0840543727729333e-7	2.0778391463421893e8
6.491200682608175e-10	5.153101495715312e9
2.024787703783147e-9	1.6146425523833025e9
3.5472826451854383e-7	9.110665257026185e7
3.395886607788775e-8	3.3320289621289277e9
0.00005006537769590997	2.8476474648972354e6
5.005044399566091e-10	1.9367683129518324e8
5.669583225781354e-8	9.123607393254741e8
2.1309816581068497e-8	4.574628724473808e6
1.031255056333511e-6	1.2387718512552117e8
5.144182421236078e-8	9.470122874232605e7
1.6333092146449458e-7	6.680125167444058e9
3.130556720453235e-7	6.391289111694232e7
2.255697932642913e-8	6.583561876893948e9
2.2517908614972933e-8	1.5064250110261552e9
5.039851273894184e-9	4.376472351374928e9
2.5240751423255042e-8	1.0989660444658504e9
1.4107840943049432e-8	4.593969277823775e6
3.8323608772369974e-7	1.1437292086552837e9
1.5792678328792653e-7	1.9430349125807736e7
2.4387380877367774e-9	1.877180345468685e8
1.3979264975817417e-9	2.6324434606282477e9
4.716281891074925e-8	9.383626493604122e7
9.118563339367408e-7	3.217208439809466e7
1.5668172880238694e-8	2.3503869011731286e9
3.6210661581741626e-8	5.941340322496954e8
5.039851273894184e-9	4.376472351374928e9
1.182795015916587e-7	3.839964289921852e9
8.997572549334199e-10	1.3310407292571864e9
4.4965577663331024e-8	3.1747083760439947e7
0.00002351431737658523	1.2770444748640854e6
1.4107840943049432e-8	4.593969277823775e6
3.8454073262936164e-9	4.28809061571688e9
1.349675629054281e-8	2.434406420327096e9
4.455707357070164e-9	1.2462956884542711e10
2.4181320589620644e-9	1.408166481675358e9
1.2326003726094158e-7	7.086753782742108e6
1.6731469557574654e-8	9.273596438275913e8
8.318630952884133e-8	3.2591457845569474e8
9.953308128879654e-8	2.8275131542728547e7
9.277692589286866e-8	6.113248270969583e8
1.6178074066712886e-7	1.2931922816908729e8
4.412276332314072e-8	3.094340107729318e9
2.2997436680363717e-7	2.338833229689648e7
2.55706737618503e-7	6.005779748899703e8
8.901753709727485e-8	5.692917255434534e7
1.383820729820457e-9	6.364594990166703e8
8.901609746242709e-10	5.498262313500642e9
7.0270754950213735e-9	1.3944664924137685e9
1.892060364683544e-6	1.5952110208522664e7
2.669055636149755e-7	4.2233850193712726e7
5.3053446478696774e-9	3.7984608788513386e8
3.395886607788775e-8	3.3320289621289277e9
7.064299742648854e-8	4.3916428383616894e8
2.024787703783147e-9	1.6146425523833025e9
1.6707361003252465e-8	3.2315814706992936e8
4.4613581450437356e-7	3.872358901742991e6
8.722211497129652e-9	1.5289545438852587e8
1.1280459426955915e-8	2.855644693313233e8
3.0800928400163e-8	1.1094552650232479e8
2.0670129762003813e-8	7.684480687665333e7
1.1355342024193538e-10	9.464713855467031e8
8.318630952884133e-8	3.2591457845569474e8
3.87935337165692e-8	1.6112846551961653e7
2.7653144487595667e-8	2.87194274208939e8
6.01799076976851e-7	3.0064350651561137e7
2.528481298631771e-8	1.673296623437549e8
5.985909658262038e-7	6.762067191343849e6
2.8599708424010516e-8	1.994828546079509e8
1.7456152560784462e-6	5.1019591494070865e7
1.0791231501810363e-7	1.9848910192251846e7
4.869601376920378e-8	2.6442621770804211e8
2.310836668093302e-9	6.778735937863265e7
1.800472790068995e-7	3.1521137555435276e8
2.55706737618503e-7	6.005779748899703e8
1.2774339665232855e-9	4.826145212649265e8
9.467325029329547e-9	4.57168161682045e8
5.857157108759619e-10	2.0521082693714657e8
7.215790479603069e-9	1.542303072043039e8
4.130550413624029e-9	5.981297900003772e8
2.9508029601975815e-8	3.2312191912805445e7
1.097270323561839e-8	1.1410637899648173e7
2.013189580239597e-7	3.1144894776079383e7
6.443370974645068e-8	9.46417813604398e6
2.4584690646861345e-9	6.867958829922819e9
1.5941008273353824e-7	3.2902507804450235e9
5.143779551776346e-9	2.3151369332201517e8
4.005295784128205e-9	8.607031485023825e8
5.44696277988188e-9	5.122264951437052e9
1.1298065364154141e-6	7.132269962416254e7
3.0247104958852016e-7	4.4645944092237605e6
2.116699957002221e-8	1.3493818874499588e10
6.36232412467031e-9	3.775356298052506e9
1.160320020073664e-6	1.789007535881724e7
1.2045600459138868e-8	3.032174121955784e8
1.4025448285868556e-8	4.177389545665622e8
9.947002818078906e-10	3.9499972266877913e8
6.794825953951186e-11	5.4262822357580696e10
2.1701576531042623e-8	2.0948114968051873e7
4.061712375291539e-7	3.191602044919855e8
1.6113179766324326e-7	2.868717370565892e7
5.401411482601598e-9	2.133707906520237e8
4.152447621387455e-10	5.046965861565114e8
1.9133668503948177e-6	1.1999083902416784e8
7.410694450125485e-8	4.1129573636014424e7
1.0429357327611406e-8	1.623734815276527e8
2.55706737618503e-7	6.005779748899703e8
1.2552209393918078e-9	1.2642118292355988e9
8.855519330522909e-10	7.122845797840875e8
4.035545008900468e-7	7.560628441816218e7
1.4481286337688863e-6	1.4675678050325615e7
1.0429357327611406e-8	1.623734815276527e8
7.0270754950213735e-9	1.3944664924137685e9
1.8546346809929818e-7	7.021831824843521e8
1.9280164436724716e-8	1.9507814283015135e8
1.0429357327611406e-8	1.623734815276527e8
3.4120143405419266e-7	1.0005708511962303e9
1.387132787294325e-7	1.4675559512009957e8
1.2045600459138868e-8	3.032174121955784e8
8.245524365005905e-8	1.6308646969977064e9
6.032152515487173e-8	4.952702331955894e7
7.888620532312337e-9	1.2006113158442519e9
2.869570906338719e-9	1.0349847247376338e9
1.4476221339546994e-6	9.563368821299927e9
3.0038651065147024e-8	1.0270431961208025e8
5.0091609800657775e-8	1.0524672592100043e9
5.143779551776346e-9	2.3151369332201517e8
1.6178074066712886e-7	1.2931922816908729e8
9.458233678551774e-9	6.76709253448e7
6.443370974645068e-8	9.46417813604398e6
2.0964209368565725e-10	7.453667614671758e8
8.187978160643471e-9	5.055858407618938e9
6.339209589253639e-9	1.349827799850884e7
1.4910317282836908e-8	3.3074517461826246e7
2.0105995669311523e-7	2.5637246106184773e7
2.116699957002221e-8	1.3493818874499588e10
2.013189580239597e-7	3.1144894776079383e7
3.575039612200719e-6	1.6917101553842276e7
2.6177323743939896e-7	1.0940874856079884e9
2.5240751423255042e-8	1.0989660444658504e9
4.258376118353092e-7	6.720143382992573e7
5.669583225781354e-8	9.123607393254741e8
1.9280164436724716e-8	1.9507814283015135e8
1.4021602265689651e-7	3.306480314027839e8
1.6959614592414052e-6	7.08100929640213e7
6.7654818610987185e-9	1.765093307634343e8
5.1802281061305263e-8	4.064277283927403e6
3.520720047993002e-8	1.286940705899495e8
1.6333092146449458e-7	6.680125167444058e9
1.4738881961318681e-6	5.903654991304222e8
8.097918975132908e-7	3.0983409861106638e7
1.0833238297762653e-7	2.1876436796642146e8
